ID_SAEB;ID_REGIAO;ID_UF;ID_MUNICIPIO;ID_AREA;ID_ESCOLA;IN_PUBLICA;ID_LOCALIZACAO;ID_TURMA;ID_SERIE;ID_ALUNO;IN_SITUACAO_CENSO;IN_PREENCHIMENTO_LP;IN_PREENCHIMENTO_MT;IN_PREENCHIMENTO_CH;IN_PREENCHIMENTO_CN;IN_PRESENCA_LP;IN_PRESENCA_MT;IN_PRESENCA_CH;IN_PRESENCA_CN;ID_CADERNO_LP;ID_BLOCO_1_LP;ID_BLOCO_2_LP;ID_CADERNO_MT;ID_BLOCO_1_MT;ID_BLOCO_2_MT;ID_CADERNO_CH;ID_BLOCO_1_CH;ID_BLOCO_2_CH;NU_BLOCO_1_ABERTA_CH;NU_BLOCO_2_ABERTA_CH;ID_CADERNO_CN;ID_BLOCO_1_CN;ID_BLOCO_2_CN;ID_BLOCO_3_CN;NU_BLOCO_1_ABERTA_CN;NU_BLOCO_2_ABERTA_CN;TX_RESP_BLOCO1_LP;TX_RESP_BLOCO2_LP;TX_RESP_BLOCO1_MT;TX_RESP_BLOCO2_MT;TX_RESP_BLOCO1_CH;TX_RESP_BLOCO2_CH;CO_CONCEITO_Q1_CH;CO_CONCEITO_Q2_CH;TX_RESP_BLOCO1_CN;TX_RESP_BLOCO2_CN;TX_RESP_BLOCO3_CN;CO_CONCEITO_Q1_CN;CO_CONCEITO_Q2_CN;IN_PROFICIENCIA_LP;IN_PROFICIENCIA_MT;IN_PROFICIENCIA_CH;IN_PROFICIENCIA_CN;IN_AMOSTRA;ESTRATO;ESTRATO_CIENCIAS;PESO_ALUNO_LP;PROFICIENCIA_LP;ERRO_PADRAO_LP;PROFICIENCIA_LP_SAEB;ERRO_PADRAO_LP_SAEB;PESO_ALUNO_MT;PROFICIENCIA_MT;ERRO_PADRAO_MT;PROFICIENCIA_MT_SAEB;ERRO_PADRAO_MT_SAEB;PESO_ALUNO_CH;PROFICIENCIA_CH;ERRO_PADRAO_CH;PROFICIENCIA_CH_SAEB;ERRO_PADRAO_CH_SAEB;PESO_ALUNO_CN;PROFICIENCIA_CN;ERRO_PADRAO_CN;PROFICIENCIA_CN_SAEB;ERRO_PADRAO_CN_SAEB;IN_PREENCHIMENTO_QUESTIONARIO;IN_INSE;INSE_ALUNO;NU_TIPO_NIVEL_INSE;PESO_ALUNO_INSE;TX_RESP_Q01;TX_RESP_Q02;TX_RESP_Q03;TX_RESP_Q04;TX_RESP_Q05a;TX_RESP_Q05b;TX_RESP_Q05c;TX_RESP_Q06;TX_RESP_Q07a;TX_RESP_Q07b;TX_RESP_Q07c;TX_RESP_Q07d;TX_RESP_Q07e;TX_RESP_Q08;TX_RESP_Q09;TX_RESP_Q10a;TX_RESP_Q10b;TX_RESP_Q10c;TX_RESP_Q10d;TX_RESP_Q10e;TX_RESP_Q10f;TX_RESP_Q11a;TX_RESP_Q11b;TX_RESP_Q11c;TX_RESP_Q12a;TX_RESP_Q12b;TX_RESP_Q12c;TX_RESP_Q12d;TX_RESP_Q12e;TX_RESP_Q12f;TX_RESP_Q12g;TX_RESP_Q13a;TX_RESP_Q13b;TX_RESP_Q13c;TX_RESP_Q13d;TX_RESP_Q13e;TX_RESP_Q13f;TX_RESP_Q13g;TX_RESP_Q13h;TX_RESP_Q13i;TX_RESP_Q14;TX_RESP_Q15a;TX_RESP_Q15b;TX_RESP_Q16;TX_RESP_Q17;TX_RESP_Q18;TX_RESP_Q19;TX_RESP_Q20;TX_RESP_Q21a;TX_RESP_Q21b;TX_RESP_Q21c;TX_RESP_Q21d;TX_RESP_Q21e;TX_RESP_Q22a;TX_RESP_Q22b;TX_RESP_Q22c;TX_RESP_Q22d;TX_RESP_Q22e;TX_RESP_Q22f;TX_RESP_Q22g;TX_RESP_Q22h;TX_RESP_Q23a;TX_RESP_Q23b;TX_RESP_Q23c;TX_RESP_Q23d;TX_RESP_Q23e;TX_RESP_Q23f;TX_RESP_Q23g;TX_RESP_Q23h;TX_RESP_Q23i
2023;1;11;6322170;2;61403177;1;1;1538718;5;49409151;1;1;1;;;1;1;;;16;2;5;16;2;5;;;;;;;;;;;;DCDDBDDBCBA;ACCCDCAACCA;ACCBCBBCBBB;CBBBCCACBCB;;;;;;;;;;1;1;;;0;632217031;;1,0628E+15;-2055841;400101;136721796;2204291;1,0628E+15;-97257;415568;19560518;23227063;;;;;;;;;;;1;1;544;5;11218464842;A;C;A;C;A;A;A;C;B;B;A;A;B;D;D;B;A;A;.;B;A;A;B;.;B;A;A;C;B;D;C;B;B;B;B;B;B;B;B;B;B;B;A;D;B;A;B;B;B;D;D;D;C;C;D;D;B;B;C;C;D;C;D;C;D;D;C;A;B;B
2023;1;11;6322170;2;61403177;1;1;1538718;5;49409152;1;1;1;;;1;1;;;13;6;1;13;6;1;;;;;;;;;;;;ACDADAAADAA;DCBCBBBDAAA;DDDBABCCAAC;DCACABBABDA;;;;;;;;;;1;1;;;0;632217031;;1,0628E+15;-108304;341751;190316674;18828212;1,0628E+15;-1110353;402489;187904167;22496047;;;;;;;;;;;1;1;529;5;11218464842;B;B;A;A;A;A;A;C;B;B;.;.;B;F;F;A;B;B;C;C;A;A;B;B;C;A;D;C;C;B;C;B;B;B;A;B;A;B;B;B;B;B;A;D;B;C;A;B;A;A;B;A;D;D;D;D;C;D;D;A;C;A;B;B;C;B;B;B;B;C
2023;1;11;6322170;2;61412274;1;1;1483228;5;49404657;1;1;1;;;1;1;;;2;2;3;2;2;3;;;;;;;;;;;;DDBCDBAAACA;CAADBADADCB;CABDCABABAD;ADBAABBCCBB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;176519;378402;259710015;20847439;1,3871E+15;316021;383881;26762753;21456003;;;;;;;;;;;1;1;503;5;13870967742;A;A;A;A;A;A;A;C;B;B;.;.;B;E;E;B;B;C;C;B;B;A;B;B;B;*;C;B;B;B;D;B;B;A;A;A;A;B;B;B;A;A;A;A;B;A;A;A;B;D;B;B;D;C;A;C;D;C;*;A;B;B;B;C;B;D;B;B;B;B
2023;1;11;6322170;2;61412274;1;1;1483228;5;49404658;1;1;1;;;1;1;;;19;5;1;19;5;1;;;;;;;;;;;;CCBDDCBAADC;DABCDCBCACB;AADCBCABBCA;DBBBDCACCBC;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-127514;382617;242959815;21079657;1,3871E+15;-274648;361849;234613665;20224583;;;;;;;;;;;1;1;47;4;13870967742;B;B;A;A;A;A;A;B;*;A;A;A;*;E;F;B;C;C;C;C;C;B;B;B;B;A;D;B;B;B;C;B;B;B;A;A;A;B;B;B;A;A;A;F;A;A;A;A;B;A;B;A;D;B;D;C;C;C;C;B;B;B;A;C;C;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1483228;5;49404659;1;1;1;;;1;1;;;6;6;7;6;6;7;;;;;;;;;;;;BADADBCADCA;BBDADCDCBBA;BABBACCDBBC;AAAAAACCCBB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-347561;313254;230836686;17258216;1,3871E+15;296314;328357;26652606;18352637;;;;;;;;;;;1;1;491;4;13870967742;B;B;A;A;A;A;A;C;B;B;B;B;B;E;F;A;B;C;C;C;C;B;A;B;B;A;D;C;B;A;D;B;B;B;A;B;A;B;B;*;B;A;A;B;B;C;A;A;C;B;B;B;D;C;B;C;A;C;A;A;B;B;B;A;C;B;D;A;B;B
2023;1;11;6322170;2;61412274;1;1;1483228;5;49404660;1;1;1;;;1;1;;;12;5;7;12;5;7;;;;;;;;;;;;DABDDCBBAAD;BCDADDACBAA;DAAADCABCBB;CDDADAA*CBB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-346503;367907;230894975;20269234;1,3871E+15;-345132;345201;23067415;19294087;;;;;;;;;;;1;1;575;6;13870967742;B;B;A;C;A;A;A;A;B;B;.;.;.;E;E;C;B;B;B;C;B;B;B;B;C;D;C;B;C;B;D;B;B;B;B;B;A;B;A;B;A;A;A;F;A;C;B;A;B;C;B;A;D;C;D;C;C;C;C;A;A;B;A;B;C;B;B;A;B;A
2023;1;11;6322170;2;61412274;1;1;1483228;5;49404661;1;1;1;;;1;1;;;1;1;2;1;1;2;;;;;;;;;;;;DDDCBCADBAB;BDADDBDBDAA;DBBDDABCCBC;CABDDABBBCB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-125839;312383;180656053;1721023;1,3871E+15;-490995;345565;222521527;19314432;;;;;;;;;;;1;1;456;4;13870967742;B;C;A;C;A;A;A;B;*;*;A;A;A;E;F;B;B;C;B;C;B;B;A;B;B;A;C;A;C;B;D;A;A;B;A;B;A;B;A;B;A;A;A;H;A;A;B;A;C;A;B;A;C;B;A;A;D;D;D;B;D;B;B;B;B;C;B;B;B;B
2023;1;11;6322170;2;61412274;1;1;1483228;5;49404662;1;1;1;;;1;1;;;11;4;6;11;4;6;;;;;;;;;;;;CBDBDBAADDA;BCDADBCAAAA;CCACBDBBDDB;BACBACCDBDD;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;218174;385142;262004929;21218768;1,3871E+15;780323;390706;29357845;21837468;;;;;;;;;;;1;1;397;2;13870967742;A;C;A;C;A;A;.;D;B;B;A;A;B;F;F;A;A;B;B;C;B;B;B;B;B;A;C;B;B;A;C;B;B;A;A;A;A;B;B;A;A;A;A;A;A;A;A;A;B;B;C;A;D;A;A;D;C;C;A;A;C;A;A;B;B;C;A;B;B;D
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409044;1;1;1;;;1;1;;;9;2;4;9;2;4;;;;;;;;;;;;DDDDDDDDDDD;DDDDDDDDDDD;BCBABDBDD..;BAADDBBBABA;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-173959;339333;154145127;18694996;1,3871E+15;-1827356;458969;1478292;25652846;;;;;;;;;;;1;1;494;4;13870967742;A;B;A;A;.;B;.;D;B;B;A;A;B;F;F;B;B;B;B;B;B;B;B;A;B;A;D;B;B;B;D;B;B;B;B;B;A;B;A;B;B;A;A;B;B;A;B;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409045;1;1;1;;;1;1;;;5;5;6;5;5;6;;;;;;;;;;;;CCADDCCBBAC;ABBADBABDDA;CABBCBABBDD;CADADBCBAAB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-747436;33694;208806227;18563158;1,3871E+15;-1294913;445075;177588679;24876278;;;;;;;;;;;1;1;525;5;13870967742;A;C;A;C;B;A;B;C;B;A;A;A;B;F;F;B;B;C;B;C;B;B;B;B;A;C;D;B;C;B;C;B;B;A;B;B;B;B;A;A;C;A;A;A;D;B;A;A;A;C;B;A;D;D;A;D;D;A;D;A;A;B;B;B;A;D;B;B;B;B
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409218;1;1;1;;;1;1;;;8;1;3;8;1;3;;;;;;;;;;;;DADCCCADBCC;BABDBABCDAC;DABAABBCDDA;BDBBAAAADDB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-1038554;345538;192767558;1903685;1,3871E+15;-55102;430714;21916659;24073608;;;;;;;;;;;1;1;536;5;13870967742;A;C;A;C;A;A;A;E;B;B;A;A;B;F;F;B;B;B;C;C;B;B;B;B;B;C;D;C;C;C;D;B;B;B;B;A;A;B;A;A;A;A;A;B;B;A;A;A;B;C;C;A;C;A;A;A;D;A;A;A;A;A;A;A;A;A;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409219;1;1;1;;;1;1;;;7;7;1;7;7;1;;;;;;;;;;;;BDCCDACACCA;AADDBBACAAA;BDDABBCBBBB;DDBDABDCDCC;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-1922595;489265;144062766;26955254;1,3871E+15;-981345;466911;195114724;26096743;;;;;;;;;;;1;1;515;5;13870967742;B;B;A;F;A;A;A;B;*;A;A;A;A;F;C;B;C;C;C;B;A;B;B;B;B;C;D;B;C;A;D;B;B;B;B;A;A;B;B;B;A;A;A;A;D;B;A;A;C;*;D;A;C;C;B;*;A;D;D;B;D;B;A;A;B;D;C;.;.;.
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409220;1;1;1;;;1;1;;;3;3;4;3;3;4;;;;;;;;;;;;CBADBADDDAB;CACBDBBADDA;CDBABBACBBB;BCABBABBACB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;572698;442643;281536849;24386691;1,3871E+15;-233266;363429;236926601;20312893;;;;;;;;;;;1;1;607;7;13870967742;B;B;A;A;A;A;A;C;B;B;A;A;B;E;E;C;B;B;B;C;B;B;B;B;B;C;D;C;C;B;D;B;B;B;B;B;A;B;B;B;A;A;A;B;A;A;A;A;B;C;C;D;C;B;C;C;C;D;B;B;C;B;B;B;B;C;B;B;B;B
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409221;1;1;1;;;1;1;;;4;4;5;4;4;5;;;;;;;;;;;;ADCACCDABAA;DAAADCCCBAC;CCCBBDDBCDB;CABABCABBBC;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-181037;370776;150245619;20427297;1,3871E+15;-679214;392729;212001529;21950538;;;;;;;;;;;1;1;593;6;13870967742;B;B;A;C;A;A;A;D;B;B;A;A;A;*;F;A;B;A;C;B;C;B;A;B;D;B;C;C;D;C;D;B;B;A;B;A;B;B;A;B;A;A;A;F;D;A;C;A;D;A;D;A;D;A;B;C;B;C;C;A;B;B;C;C;B;A;B;A;C;D
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409222;1;1;1;;;1;1;;;20;6;2;20;6;2;;;;;;;;;;;;CBCDCABDBCD;BDDADBCABDC;BADBAACDAAD;CBCDCABDBCD;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-1963701;372017;141798098;20495668;1,3871E+15;164655;330877;259167332;18493486;;;;;;;;;;;1;1;54;5;13870967742;A;B;A;C;A;A;A;B;B;B;A;A;A;E;C;*;C;C;C;C;B;A;B;B;B;B;C;C;B;*;D;B;B;B;B;B;A;B;B;B;A;A;A;F;C;A;A;A;B;B;C;A;D;A;B;D;D;C;A;A;A;A;A;*;B;C;A;A;B;B
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409223;1;1;1;;;1;1;;;21;7;3;21;7;3;;;;;;;;;;;;BADCDDACBCA;CBADBADAAAB;CDDBAACCCBB;BDBBABACCBB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;345385;377677;269013411;20807496;1,3871E+15;598629;404182;283423149;22590673;;;;;;;;;;;1;1;468;4;13870967742;B;B;A;C;A;A;A;B;B;B;A;A;A;F;F;C;C;C;C;C;C;B;*;B;B;B;D;B;B;B;C;A;A;B;B;A;B;B;B;B;A;A;A;F;B;A;A;A;B;C;.;A;D;C;D;D;C;D;*;B;B;B;B;B;B;C;B;B;A;A
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409224;1;1;1;;;1;1;;;18;4;7;18;4;7;;;;;;;;;;;;CAABABAADDA;BACADDCCBCA;CCACBDCBBCB;BDDABDCCCBB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;4008;417804;27206641;23018227;1,3871E+15;13629;405025;257581946;2263779;;;;;;;;;;;1;1;542;5;13870967742;C;C;A;F;A;A;A;C;B;A;B;B;A;F;F;A;B;B;B;C;A;B;B;A;B;A;D;C;C;C;D;B;B;A;B;B;A;B;B;A;B;A;A;B;B;A;A;A;B;C;B;A;C;C;D;C;C;D;B;B;C;B;B;A;C;D;B;A;B;A
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409225;1;1;1;;;1;1;;;10;3;5;10;3;5;;;;;;;;;;;;CCACBAAADAB;CABBDCCABDC;ACBDAAABABB;CABBDCCBABA;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-70314;373342;211246643;20568666;1,3871E+15;-511133;408414;221395968;22827209;;;;;;;;;;;1;1;59;6;13870967742;A;B;A;A;A;A;A;D;B;B;A;A;B;D;D;.;C;.;.;.;.;B;B;B;B;B;D;C;C;D;D;B;B;A;B;B;B;B;B;A;A;A;A;F;B;A;A;A;*;*;B;.;D;*;D;D;D;*;D;C;B;C;B;A;*;*;*;C;B;D
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409226;1;0;0;;;0;0;;;13;6;1;13;6;1;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217021;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61412274;1;1;1483228;5;49409227;1;0;0;;;0;0;;;14;7;2;14;7;2;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217021;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408438;1;1;1;;;1;1;;;12;5;7;12;5;7;;;;;;;;;;;;CABDDCBCBAC;BACADDACDCA;CCDABCABADA;CDDAADADCDB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;371894;408488;270473881;22504978;1,3871E+15;291444;378784;266253865;2117112;;;;;;;;;;;1;1;534;5;13870967742;B;B;A;C;A;A;A;C;B;B;A;A;B;B;E;C;C;C;C;C;C;A;A;A;B;C;C;B;C;B;D;B;B;A;B;A;A;B;B;B;A;A;A;F;B;A;A;A;C;A;C;A;D;A;A;A;A;B;A;B;A;A;B;A;A;C;B;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408439;1;1;1;;;1;1;;;4;4;5;4;4;5;;;;;;;;;;;;CAABDBBCDBA;AABDDCBCADC;CCAABDCBDBB;BACBDCABADA;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-585306;33982;217738514;18721827;1,3871E+15;74767;356414;291753398;19920808;;;;;;;;;;;1;1;594;6;13870967742;A;B;A;C;A;A;A;B;B;B;A;A;A;E;D;C;B;C;C;C;B;A;A;B;B;C;C;C;B;C;D;B;B;B;B;B;A;B;B;B;A;A;A;B;B;A;A;A;D;B;C;A;D;A;A;A;A;A;A;A;A;A;A;A;A;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408440;1;1;1;;;1;1;;;5;5;6;5;5;6;;;;;;;;;;;;CABDDCBAAAC;DCDADBAABDA;ABDBACCBBCA;BDCBBCCDBBD;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-56567;355394;246868524;19579851;1,3871E+15;-117214;341401;243413018;19081697;;;;;;;;;;;1;1;67;7;13870967742;A;B;A;C;A;A;A;C;B;B;A;A;B;D;E;C;C;C;C;C;C;B;B;B;D;B;D;C;D;C;D;B;B;A;B;B;B;B;B;B;A;A;A;B;A;A;A;A;C;D;B;D;D;A;A;A;A;A;A;A;A;A;A;A;A;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408505;1;1;1;;;1;1;;;9;2;4;9;2;4;;;;;;;;;;;;DDBBDBCCACA;CDCBDBABDDA;CCBDCABBBBA;BCACBDABCBB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;393128;430479;271643734;23716536;1,3871E+15;325166;368089;268138666;20573351;;;;;;;;;;;1;1;529;5;13870967742;B;B;A;C;A;A;A;C;B;B;A;A;B;C;C;C;C;C;C;C;B;B;A;B;B;A;D;D;C;B;D;B;B;A;B;A;A;B;B;B;A;B;A;D;B;A;A;A;B;A;C;A;D;A;A;A;A;A;A;A;A;A;B;A;A;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408506;1;1;1;;;1;1;;;11;4;6;11;4;6;;;;;;;;;;;;BDCDADCCDCA;ABDADBCBDDA;ACAABDDBABB;CDCBCCCDBBD;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-1078565;341777;190563217;18829644;1,3871E+15;-329692;336704;231537128;1881917;;;;;;;;;;;1;1;636;7;13870967742;A;B;A;A;B;B;A;C;A;A;A;A;A;E;E;C;C;C;C;C;A;A;B;B;C;B;D;D;D;C;D;B;B;B;B;B;A;B;B;A;A;A;A;F;B;A;A;A;B;A;B;A;B;B;B;B;B;A;B;B;B;B;B;B;B;B;B;B;B;B
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408507;1;1;1;;;1;1;;;6;6;7;6;6;7;;;;;;;;;;;;BCDADBCADDA;BACCDDDCBCA;BACBACCDBAC;CDDAAACCCAB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;730662;446789;290239617;24615108;1,3871E+15;1395039;495112;327936358;27672962;;;;;;;;;;;1;1;572;6;13870967742;A;B;A;C;A;A;A;C;B;A;B;A;B;D;E;C;C;C;C;C;C;A;A;B;B;B;C;C;B;B;D;B;B;A;B;B;B;B;B;B;A;A;A;B;B;A;A;A;D;A;C;A;D;A;A;B;A;C;A;A;A;A;A;A;A;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408508;1;1;1;;;1;1;;;8;1;3;8;1;3;;;;;;;;;;;;AAA*BBCDABC;CDCDACACCAA;DDDCBBADDAC;DBCBACABABB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-2107142;438065;133895451;24134474;1,3871E+15;-1393249;454028;172092451;25376682;;;;;;;;;;;1;1;519;5;13870967742;A;B;A;C;A;A;A;D;B;B;B;A;A;D;C;A;C;C;C;C;B;B;B;A;B;B;D;B;D;B;D;B;B;A;A;B;A;B;B;A;A;A;A;B;A;A;A;A;B;A;B;A;D;A;A;A;A;A;A;A;A;A;A;A;A;D;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408509;1;1;1;;;1;1;;;1;1;2;1;1;2;;;;;;;;;;;;DABCDCAAACB;DDBBDBCAACA;DCBAACBCDBB;CBCDCABDBBD;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;921394;534935;300747684;29471368;1,3871E+15;1179673;380616;315899051;21273514;;;;;;;;;;;1;1;733;8;13870967742;B;B;A;A;A;A;A;B;B;B;A;A;A;E;E;C;C;C;C;C;C;B;A;B;B;C;D;D;D;C;D;B;B;B;B;B;B;B;B;B;A;A;A;F;A;A;A;A;B;B;B;A;D;A;A;A;A;A;A;A;A;A;A;A;A;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408510;1;0;0;;;0;0;;;16;2;5;16;2;5;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217021;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61412274;1;1;1719886;5;49408511;1;0;0;;;0;0;;;17;3;6;17;3;6;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217021;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61412274;1;1;1719886;5;49409228;1;1;1;;;1;1;;;7;7;1;7;7;1;;;;;;;;;;;;DACCDBCCBBA;DDDBACADADD;BDCACDBCBAB;DADADABCCBA;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-1086086;344682;19014886;1898969;1,3871E+15;-768781;363974;206995421;20343354;;;;;;;;;;;1;1;489;4;13870967742;B;B;A;A;A;A;A;C;B;B;A;A;B;E;E;C;C;C;C;C;C;B;B;B;B;A;D;B;B;B;C;A;B;B;B;B;A;B;B;B;A;A;A;H;A;A;A;A;C;A;B;A;D;A;A;A;A;A;A;A;A;A;A;A;A;D;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49409229;1;1;1;;;1;1;;;15;1;4;15;1;4;;;;;;;;;;;;DDACDCACACB;CADBDDAADDA;DBDCDCBCDBB;CCACBDABDDD;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;178242;388324;259804941;21394075;1,3871E+15;36571;359897;270404764;20115481;;;;;;;;;;;1;1;55;6;13870967742;A;B;A;C;A;A;A;C;B;B;A;A;B;E;D;C;C;C;C;C;C;A;A;B;B;B;D;B;D;B;D;A;B;B;B;B;A;B;B;B;A;A;A;H;A;A;A;A;C;A;B;A;D;A;A;A;A;A;A;A;A;A;B;A;A;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49409230;1;1;1;;;1;1;;;10;3;5;10;3;5;;;;;;;;;;;;CBCDBABADCB;CABBACBDCAC;BCBAABACABB;ACCBAAABABA;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-155203;361634;241434335;19923633;1,3871E+15;184;359236;249974665;20078536;;;;;;;;;;;1;1;595;6;13870967742;B;B;A;A;A;A;A;C;B;A;A;A;B;E;E;C;C;C;C;C;C;A;B;B;C;D;D;D;B;B;D;B;B;B;B;A;A;B;B;B;A;A;A;H;A;A;A;A;C;A;D;A;D;A;A;A;A;A;A;A;A;A;A;A;A;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49409231;1;1;1;;;1;1;;;14;7;2;14;7;2;;;;;;;;;;;;BAACDBAACDC;BBCCBCDDABD;ADDABABBBBB;AAADCABAACD;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-1997971;46482;139910049;25608497;1,3871E+15;-682942;387501;211793163;21658333;;;;;;;;;;;1;1;558;6;13870967742;B;B;A;A;A;A;A;C;B;B;A;A;B;D;D;C;B;C;C;C;A;B;A;B;B;C;C;C;B;B;D;B;B;A;B;B;A;B;B;B;A;A;A;H;A;A;A;A;C;D;D;A;D;A;A;A;C;D;A;A;A;A;A;A;A;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49409232;1;1;1;;;1;1;;;13;6;1;13;6;1;;;;;;;;;;;;BBDADBAADCD;DBBCDCAACCB;AABCBCCDBDC;CCBADCBCDAB;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-316225;344911;232563091;19002307;1,3871E+15;-161807;311554;240920611;17413478;;;;;;;;;;;1;1;545;5;13870967742;B;C;A;A;A;A;A;C;B;B;A;A;B;E;D;C;B;C;C;C;B;B;B;B;B;A;D;B;C;C;D;B;B;A;B;A;A;B;B;B;A;A;A;F;A;A;A;A;B;D;C;D;D;A;A;A;A;A;A;A;A;A;A;A;A;C;A;A;A;A
2023;1;11;6322170;2;61412274;1;1;1719886;5;49409233;1;1;1;;;1;1;;;3;3;4;3;3;4;;;;;;;;;;;;CABABCABBCB;DDDBCAABDBC;BBAAABAABDB;ACACBDCBDAA;;;;;;;;;;1;1;;;0;632217021;;1,3871E+15;-1478943;355382;168505047;19579189;1,3871E+15;-308112;365837;232743284;20447482;;;;;;;;;;;1;1;52;5;13870967742;A;C;A;C;A;A;A;C;B;B;A;A;B;D;D;C;C;C;C;C;C;A;B;A;B;A;C;C;B;C;D;A;B;A;B;B;A;B;B;B;A;A;A;F;B;A;B;A;C;A;C;A;D;A;A;A;D;D;A;A;A;A;A;A;A;C;A;A;A;A
