ID_SAEB;ID_REGIAO;ID_UF;ID_MUNICIPIO;ID_AREA;ID_ESCOLA;IN_PUBLICA;ID_LOCALIZACAO;ID_TURMA;ID_SERIE;ID_ALUNO;IN_SITUACAO_CENSO;IN_PREENCHIMENTO_LP;IN_PREENCHIMENTO_MT;IN_PREENCHIMENTO_CH;IN_PREENCHIMENTO_CN;IN_PRESENCA_LP;IN_PRESENCA_MT;IN_PRESENCA_CH;IN_PRESENCA_CN;ID_CADERNO_LP;ID_BLOCO_1_LP;ID_BLOCO_2_LP;ID_CADERNO_MT;ID_BLOCO_1_MT;ID_BLOCO_2_MT;ID_CADERNO_CH;ID_BLOCO_1_CH;ID_BLOCO_2_CH;NU_BLOCO_1_ABERTA_CH;NU_BLOCO_2_ABERTA_CH;ID_CADERNO_CN;ID_BLOCO_1_CN;ID_BLOCO_2_CN;ID_BLOCO_3_CN;NU_BLOCO_1_ABERTA_CN;NU_BLOCO_2_ABERTA_CN;TX_RESP_BLOCO1_LP;TX_RESP_BLOCO2_LP;TX_RESP_BLOCO1_MT;TX_RESP_BLOCO2_MT;TX_RESP_BLOCO1_CH;TX_RESP_BLOCO2_CH;CO_CONCEITO_Q1_CH;CO_CONCEITO_Q2_CH;TX_RESP_BLOCO1_CN;TX_RESP_BLOCO2_CN;TX_RESP_BLOCO3_CN;CO_CONCEITO_Q1_CN;CO_CONCEITO_Q2_CN;IN_PROFICIENCIA_LP;IN_PROFICIENCIA_MT;IN_PROFICIENCIA_CH;IN_PROFICIENCIA_CN;IN_AMOSTRA;ESTRATO;ESTRATO_CIENCIAS;PESO_ALUNO_LP;PROFICIENCIA_LP;ERRO_PADRAO_LP;PROFICIENCIA_LP_SAEB;ERRO_PADRAO_LP_SAEB;PESO_ALUNO_MT;PROFICIENCIA_MT;ERRO_PADRAO_MT;PROFICIENCIA_MT_SAEB;ERRO_PADRAO_MT_SAEB;PESO_ALUNO_CH;PROFICIENCIA_CH;ERRO_PADRAO_CH;PROFICIENCIA_CH_SAEB;ERRO_PADRAO_CH_SAEB;PESO_ALUNO_CN;PROFICIENCIA_CN;ERRO_PADRAO_CN;PROFICIENCIA_CN_SAEB;ERRO_PADRAO_CN_SAEB;IN_PREENCHIMENTO_QUESTIONARIO;IN_INSE;INSE_ALUNO;NU_TIPO_NIVEL_INSE;PESO_ALUNO_INSE;TX_RESP_Q01;TX_RESP_Q02;TX_RESP_Q03;TX_RESP_Q04;TX_RESP_Q05a;TX_RESP_Q05b;TX_RESP_Q05c;TX_RESP_Q06;TX_RESP_Q07a;TX_RESP_Q07b;TX_RESP_Q07c;TX_RESP_Q07d;TX_RESP_Q07e;TX_RESP_Q08;TX_RESP_Q09;TX_RESP_Q10a;TX_RESP_Q10b;TX_RESP_Q10c;TX_RESP_Q10d;TX_RESP_Q10e;TX_RESP_Q10f;TX_RESP_Q11a;TX_RESP_Q11b;TX_RESP_Q11c;TX_RESP_Q12a;TX_RESP_Q12b;TX_RESP_Q12c;TX_RESP_Q12d;TX_RESP_Q12e;TX_RESP_Q12f;TX_RESP_Q12g;TX_RESP_Q13a;TX_RESP_Q13b;TX_RESP_Q13c;TX_RESP_Q13d;TX_RESP_Q13e;TX_RESP_Q13f;TX_RESP_Q13g;TX_RESP_Q13h;TX_RESP_Q13i;TX_RESP_Q14;TX_RESP_Q15a;TX_RESP_Q15b;TX_RESP_Q16;TX_RESP_Q17;TX_RESP_Q18;TX_RESP_Q19;TX_RESP_Q20;TX_RESP_Q21a;TX_RESP_Q21b;TX_RESP_Q21c;TX_RESP_Q21d;TX_RESP_Q21e;TX_RESP_Q22a;TX_RESP_Q22b;TX_RESP_Q22c;TX_RESP_Q22d;TX_RESP_Q22e;TX_RESP_Q22f;TX_RESP_Q22g;TX_RESP_Q22h;TX_RESP_Q23a;TX_RESP_Q23b;TX_RESP_Q23c;TX_RESP_Q23d;TX_RESP_Q23e;TX_RESP_Q23f;TX_RESP_Q23g;TX_RESP_Q23h;TX_RESP_Q23i;TX_RESP_Q24
2023;1;11;6322171;2;61404231;1;1;1657104;9;49390235;1;1;1;;;1;1;;;3;3;4;3;3;4;;;;;;;;;;;;BDACACCBDCCBC;ABDCABABABADC;ACCBADBCCCADB;CCAABDBCBABCC;;;;;;;;;;1;1;;;0;632217121;;1,04167E+15;745348;34226;291048718;18856254;1,04167E+15;523611;354715;279230219;19825847;;;;;;;;;;;1;1;476;4;10869565217;B;A;A;A;A;A;A;C;B;A;A;A;B;C;D;A;B;C;C;C;C;B;B;A;B;B;C;C;B;A;D;B;B;B;A;B;A;B;B;A;A;A;A;H;C;A;A;A;C;A;B;A;C;B;C;D;C;D;C;B;C;B;C;B;C;D;C;B;A;B;C
2023;1;11;6322171;2;61404231;1;1;1657104;9;49390236;1;1;1;;;1;1;;;8;1;3;8;1;3;;;;;;;;;;;;CAABCDBADBCBA;BAADABDBAADAC;BACCCADABCDCC;BADBACBCDDACD;;;;;;;;;;1;1;;;0;632217121;;1,04167E+15;-933407;415823;19856046;22909087;1,04167E+15;-811242;436407;204622177;24391803;;;;;;;;;;;1;1;516;5;10869565217;A;D;A;C;A;A;A;A;.;B;.;.;.;*;*;B;C;C;C;C;B;B;B;B;B;B;C;B;C;C;C;B;B;B;B;A;A;B;B;B;A;A;A;B;A;A;B;A;B;A;B;B;B;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;A
2023;1;11;6322171;2;61404231;1;1;1657104;9;49390237;1;1;1;;;1;1;;;20;6;2;20;6;2;;;;;;;;;;;;ACACDBDDACADA;BCDCDCCACADAC;DBAAABBDDCACB;AAADCDACAADCD;;;;;;;;;;1;1;;;0;632217121;;1,04167E+15;916941;3357;300502353;18494842;1,04167E+15;9643;373267;255354078;20862762;;;;;;;;;;;1;1;442;3;10869565217;B;B;A;C;A;A;A;C;B;B;.;.;B;D;D;A;B;C;C;C;A;B;*;B;B;A;C;B;B;A;D;B;B;B;A;B;A;B;*;A;A;A;A;B;B;A;A;A;C;A;D;A;D;B;B;C;C;D;C;B;B;B;C;B;C;B;C;B;B;B;C
2023;1;11;6322171;2;61404231;1;1;1657104;9;49390238;1;1;1;;;1;1;;;21;7;3;21;7;3;;;;;;;;;;;;CBBBBCDDABCAD;DACBCBCCDCDAC;CDCBBCBDBBCBB;CBDBBCCCBCAAB;;;;;;;;;;1;1;;;0;632217121;;1,04167E+15;50697;352598;252778058;1942581;1,04167E+15;-465256;402957;22396014;22522205;;;;;;;;;;;1;1;491;4;10869565217;B;B;A;C;A;A;A;C;B;B;.;.;.;F;F;C;C;C;C;C;C;B;B;B;B;B;B;B;C;A;D;B;B;B;B;B;A;B;A;B;A;.;.;H;A;A;A;A;C;C;C;B;D;C;C;C;C;C;C;A;C;A;B;B;B;C;C;.;B;B;C
2023;1;11;6322171;2;61404231;1;1;1657104;9;49390506;1;1;1;;;1;1;;;1;1;2;1;1;2;;;;;;;;;;;;ABACCABAADCCA;BCAAABABBBABA;ABCACADABCDAA;CAABCCABABCAC;;;;;;;;;;1;1;;;0;632217121;;1,04167E+15;-1193997;429459;18420368;2366034;1,04167E+15;418832;451024;273373876;25208781;;;;;;;;;;;1;1;463;4;10869565217;B;B;A;B;A;A;A;B;B;B;A;A;A;F;F;A;B;C;C;C;B;B;A;B;B;A;C;B;B;A;D;B;B;B;A;B;A;B;B;B;A;A;A;B;B;A;A;A;D;A;D;A;C;B;A;C;B;A;A;A;A;B;C;B;B;C;A;B;A;C;C
2023;1;11;6322171;2;61404231;1;1;1657104;9;49390507;1;1;1;;;1;1;;;3;3;4;3;3;4;;;;;;;;;;;;DAADABABBCBDC;CADCBBCBDBBBB;BACBDACCCCCAB;DBCADDCBBCBBD;;;;;;;;;;1;1;;;0;632217121;;1,04167E+15;-674395;444063;212830302;24464924;1,04167E+15;22212;41885;251205861;23410502;;;;;;;;;;;1;1;486;4;10869565217;A;C;A;D;A;A;A;C;A;A;A;A;B;D;D;A;B;C;C;C;B;B;B;B;B;A;C;B;B;B;D;A;B;A;B;B;A;B;B;B;.;A;A;B;B;A;B;B;B;B;C;C;D;A;A;A;A;A;A;A;A;B;B;C;C;C;B;B;B;B;C
2023;1;11;6322171;2;61404231;1;1;1657104;9;49390508;1;1;1;;;1;1;;;4;4;5;4;4;5;;;;;;;;;;;;BBDCDBDBAACAD;DBCCCABDABDBC;ABACDDADBCBDA;DCCDDBBADAADA;;;;;;;;;;1;1;;;0;632217121;;1,04167E+15;-859808;474762;202615276;26156235;1,04167E+15;-408572;536412;227128341;29981315;;;;;;;;;;;1;1;419;3;10869565217;A;E;A;F;A;A;A;C;A;.;.;.;.;A;F;B;.;.;.;.;.;B;B;B;B;A;D;B;B;A;B;B;B;B;B;B;A;B;B;A;A;A;A;B;C;A;C;C;B;D;.;D;B;C;.;.;.;.;.;.;.;D;.;.;.;.;.;.;.;.;D
2023;1;11;6322171;2;61404231;1;1;1665017;9;49389861;1;1;1;;;1;1;;;15;1;4;15;1;4;;;;;;;;;;;;BABACABCDDADB;BBBDABCDCBDDC;ABBDCADABADBA;CBCAADCCBDAAD;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;94706;324715;255202662;17889641;1,04348E+15;1365489;317682;32628474;17755987;;;;;;;;;;;1;1;47;4;10909090909;A;C;A;A;A;A;B;D;B;B;A;A;B;D;D;A;A;B;B;B;A;B;A;B;B;A;D;C;C;A;D;A;B;B;A;B;A;B;B;A;A;A;A;H;B;A;B;B;B;A;D;A;D;D;C;D;D;D;D;C;D;C;D;D;D;D;B;D;A;B;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49389862;1;1;1;;;1;1;;;20;6;2;20;6;2;;;;;;;;;;;;ACAAACDAAAABA;BCBBCBCCBADCA;ACBCABCDCCAAC;CCACABACABDBB;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-731996;386682;209656869;21303612;1,04348E+15;199202;431665;261098245;24126762;;;;;;;;;;;1;1;415;3;10909090909;B;B;A;C;A;A;A;B;B;.;.;.;B;D;D;A;B;C;B;C;A;B;B;B;B;A;B;B;B;A;C;B;B;A;B;A;A;B;B;A;A;A;A;B;A;A;A;A;B;C;D;D;D;D;D;B;C;D;D;B;C;A;C;B;D;C;C;B;B;B;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49389931;1;1;1;;;1;1;;;9;2;4;9;2;4;;;;;;;;;;;;BDACDBCABDACD;CBACBAABBABCA;CBCBDDACAACDD;ABDDADABAACAB;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-903091;469611;20023067;25872449;1,04348E+15;-1340578;570269;175036356;31873662;;;;;;;;;;;1;1;46;4;10909090909;B;C;A;B;A;A;A;B;B;B;.;.;.;D;F;B;B;C;C;C;C;B;B;B;B;A;C;C;C;A;D;B;B;A;A;A;B;.;A;A;A;A;A;H;C;A;A;A;B;C;C;C;D;C;C;C;C;C;B;B;B;B;B;C;B;C;C;B;B;A;D
2023;1;11;6322171;2;61404231;1;1;1665017;9;49389932;1;1;1;;;1;1;;;20;6;2;20;6;2;;;;;;;;;;;;BCADCAADABBAC;ABBDAACBBBABA;ABADCDBBCBAA.;ACCBDDABAADAB;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-1157953;463019;186189465;25509274;1,04348E+15;-971075;548259;195688739;30643472;;;;;;;;;;;1;1;381;2;10909090909;.;.;.;.;A;A;A;.;A;A;A;A;B;.;.;B;C;C;B;C;B;B;B;B;B;A;C;A;B;A;D;A;B;B;B;A;A;B;A;A;.;A;A;.;.;.;.;.;C;A;C;B;B;C;D;D;D;D;D;C;C;B;C;D;A;B;B;C;C;C;A
2023;1;11;6322171;2;61404231;1;1;1665017;9;49389933;1;1;1;;;1;1;;;21;7;3;21;7;3;;;;;;;;;;;;CBDDBCDDBADDA;DBDCDCCBDCADC;CDABCDADBBCBC;AACBDBBCBCDAB;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;756016;360759;291636454;19875426;1,04348E+15;62108;385578;253435742;21550852;;;;;;;;;;;1;1;439;3;10909090909;B;B;A;C;A;A;A;B;B;B;A;A;A;E;D;C;C;B;C;C;B;B;B;B;B;C;C;B;B;A;C;B;B;B;B;A;A;B;A;A;A;A;A;H;B;C;A;A;C;B;C;A;D;B;D;C;D;C;C;A;C;B;B;B;D;C;C;C;B;C;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390908;1;1;1;;;1;1;;;19;5;1;19;5;1;;;;;;;;;;;;AABCADCDABBCD;BDACCACADDACA;ACCBCDBCDDABA;ACBDBADABDBDA;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-831183;470269;204192323;25908701;1,04348E+15;371066;444958;270704124;24869738;;;;;;;;;;;1;1;6;7;10909090909;A;C;A;A;A;A;A;C;B;B;A;A;B;E;D;B;B;B;C;B;B;B;B;B;C;C;D;C;C;B;D;B;B;B;A;B;A;B;B;B;A;A;A;B;B;C;A;A;B;B;D;D;D;B;C;D;D;C;C;B;B;C;B;B;C;B;B;B;B;B;B
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390909;1;1;1;;;1;1;;;18;4;7;18;4;7;;;;;;;;;;;;ABDDCAABABDDC;BBDBDDDDABADA;CBCABDCBBDDDD;CDCCBDBDBBBBC;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-686122;405496;212184222;22340138;1,04348E+15;911198;367314;300893358;20530035;;;;;;;;;;;1;1;443;3;10909090909;A;B;A;C;A;A;A;C;B;B;A;A;B;F;F;B;C;C;C;C;C;B;B;B;B;B;C;B;C;A;B;A;B;B;B;A;A;B;B;B;A;A;A;B;A;C;A;A;B;D;D;A;C;A;D;B;B;B;B;A;B;A;B;B;B;B;B;A;B;A;A
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390977;1;1;1;;;1;1;;;18;4;7;18;4;7;;;;;;;;;;;;BBAADABADDBCC;DDAAAADABADAB;BADCCDDABBDCA;ADBCCDABCDAAD;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-1112467;484243;188695442;26678575;1,04348E+15;-894951;469275;199943486;26228872;;;;;;;;;;;1;1;333;2;10909090909;A;F;A;B;A;A;A;D;A;*;A;A;A;F;A;A;A;C;C;C;A;B;B;B;B;A;D;B;B;A;B;A;B;A;A;A;A;B;A;A;A;A;A;B;B;A;A;A;B;C;D;C;B;A;A;A;A;A;A;A;A;A;A;A;A;A;C;B;B;B;D
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390978;1;1;1;;;1;1;;;1;1;2;1;1;2;;;;;;;;;;;;AACBCACADDAAB;BCDCDCCDCBDBC;ABBDCADABADDA;AACACDDAAADBD;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;480761;313627;27647173;17278766;1,04348E+15;675217;365825;287703831;20446811;;;;;;;;;;;1;1;584;6;10909090909;B;B;A;A;A;A;A;E;B;B;B;.;B;E;F;.;B;C;A;C;A;B;B;A;B;B;D;C;D;C;D;B;B;B;A;B;A;B;A;B;A;A;A;F;A;C;A;A;B;C;D;A;D;C;C;C;C;C;D;C;C;D;D;C;D;D;D;C;B;D;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390979;1;0;0;;;0;0;;;8;1;3;8;1;3;;;;;;;;;;;;.............;.............;.............;.............;;;;;;;;;;0;0;;;0;632217121;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390980;1;1;1;;;1;1;;;21;7;3;21;7;3;;;;;;;;;;;;CBCBDADABBABD;BADBACBABBBAC;CDACBDBDBABBC;ABCBBDBCCACAC;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-356374;347498;230351148;19144833;1,04348E+15;13318;29473;324401783;16473146;;;;;;;;;;;1;1;458;4;10909090909;A;C;A;B;A;A;A;B;B;A;A;A;B;E;F;B;C;C;C;C;B;B;B;B;B;B;C;B;C;A;C;B;B;B;B;A;A;B;B;A;A;A;A;B;B;A;B;A;B;C;D;D;C;C;B;C;D;D;D;A;D;A;A;B;C;C;A;A;B;C;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390981;1;1;1;;;1;1;;;3;3;4;3;3;4;;;;;;;;;;;;BDCADCCDBADBD;BADADCAACDACB;BBCBAACBCCCAD;ACBDABDCADAAD;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-1824222;573079;149482466;31572849;1,04348E+15;-1188904;782012;183513769;43708471;;;;;;;;;;;1;1;488;4;10909090909;A;D;A;B;A;A;B;E;B;A;A;A;A;E;D;A;A;B;B;B;A;B;B;B;B;B;D;A;B;B;D;A;B;B;A;B;A;A;B;B;B;A;A;B;B;A;B;B;A;A;B;D;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390982;1;1;1;;;1;1;;;14;7;2;14;7;2;;;;;;;;;;;;BBAACCDAABADC;BABBAACACDBDA;CDACCCADBCBAA;CAAACBCDAADBB;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-697246;390358;211571363;21506135;1,04348E+15;533456;345188;279780479;19293361;;;;;;;;;;;1;1;521;5;10909090909;A;D;A;C;A;A;A;D;B;B;A;A;B;D;D;C;C;B;B;C;A;B;B;B;B;C;C;C;B;C;D;B;B;A;A;B;A;B;A;A;B;A;A;B;B;A;C;A;A;A;C;D;D;C;D;C;D;D;D;A;C;A;A;A;A;A;B;A;C;B;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390983;1;1;1;;;1;1;;;2;2;3;2;2;3;;;;;;;;;;;;BCDDABCACBDBC;BCCBBBCADBAAA;ABDCADBCAABBD;CACBADBCCCAAA;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-133027;311723;242656085;17173868;1,04348E+15;-518473;516006;220985718;28840777;;;;;;;;;;;1;1;493;4;10909090909;A;C;A;A;A;.;.;C;B;B;A;A;B;D;D;B;C;C;C;C;C;B;B;B;B;A;C;B;B;B;D;B;B;B;B;B;B;A;A;B;A;A;B;H;C;A;B;A;B;B;C;B;D;C;C;C;C;D;D;C;C;B;B;B;B;B;C;B;B;D;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390984;1;1;1;;;1;1;;;7;7;1;7;7;1;;;;;;;;;;;;CBBDACDCBACDD;BABACABBDDACB;CDACBDDDBABBC;ABBDCADABCDBA;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;1131155;379092;312304123;20885453;1,04348E+15;1628285;345443;34097302;19307613;;;;;;;;;;;1;1;616;7;10909090909;B;A;A;C;A;A;A;D;B;B;B;A;B;D;E;B;C;C;C;C;C;B;B;B;C;B;D;C;C;B;D;B;B;B;B;B;B;B;B;B;A;A;A;B;B;A;A;A;D;A;C;A;D;C;D;C;C;C;B;B;A;B;B;B;C;C;B;B;B;B;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390985;1;1;1;;;1;1;;;17;3;6;17;3;6;;;;;;;;;;;;CCDBCBABDCABC;DADCCBDDABADB;ABCBCDCCCABAC;DAABADCBCCBDB;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;73455;31664;254031873;17444762;1,04348E+15;518085;370166;278921358;20689439;;;;;;;;;;;1;1;52;5;10909090909;B;C;A;C;A;A;A;D;B;A;B;B;B;F;F;B;C;C;B;C;B;B;A;B;B;A;D;B;C;B;D;B;B;A;A;B;A;B;B;B;A;A;A;F;B;A;A;B;C;D;B;D;D;C;D;B;C;C;C;A;B;B;B;A;C;C;C;A;B;B;D
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390986;1;0;0;;;0;0;;;16;2;5;16;2;5;;;;;;;;;;;;.............;.............;.............;.............;;;;;;;;;;0;0;;;0;632217121;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390987;1;1;1;;;1;1;;;12;5;7;12;5;7;;;;;;;;;;;;DDCBCCDDADBCA;CBADBCDAAABDD;ACADCCBDCCDBB;CCCDBDADBABAA;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;1081038;367683;309543009;20256893;1,04348E+15;46838;3873;27614323;21647099;;;;;;;;;;;1;1;463;4;10909090909;A;B;A;C;A;A;B;A;A;B;A;A;A;F;F;B;C;C;C;C;C;B;B;B;B;B;B;B;B;A;B;B;B;A;.;B;B;B;A;B;A;A;A;A;A;A;A;A;C;C;D;A;D;B;C;C;B;B;A;A;B;B;B;A;B;A;A;A;A;B;A
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390988;1;1;1;;;1;1;;;17;3;6;17;3;6;;;;;;;;;;;;CBCBCCABBDBAC;ACDCDBDDDAABA;ADCBDCCCCAADB;DABBABCCCBDCD;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-339292;376016;231292253;20715986;1,04348E+15;1009175;38207;306369521;21354782;;;;;;;;;;;1;1;472;4;10909090909;B;B;A;C;A;A;B;B;B;A;A;A;A;B;B;B;B;C;C;C;B;B;B;B;B;A;D;B;C;B;D;A;B;B;B;A;A;B;B;B;A;.;A;B;A;A;A;A;D;B;C;A;C;B;D;B;C;C;C;B;C;A;A;B;B;A;A;B;B;B;A
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390989;1;1;1;;;1;1;;;10;3;5;10;3;5;;;;;;;;;;;;BDCBBBBBDBDBA;ACBBBAADACDDB;DCCDABDCCCDAC;DCCDDACDDACCB;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-941331;515313;1981239;28390326;1,04348E+15;-397781;603635;227731475;33738565;;;;;;;;;;;1;1;657;7;10909090909;A;B;A;A;A;A;A;B;B;B;A;A;A;E;E;C;C;B;A;A;B;B;B;B;B;C;C;C;C;C;D;B;B;B;B;B;B;B;B;B;A;A;A;B;A;C;A;A;B;C;C;D;D;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;D;B;B
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390990;1;1;1;;;1;1;;;4;4;5;4;4;5;;;;;;;;;;;;BAAAAAAABDAAC;AAAAADADBCDDD;DDAADBAABAAAA;BAACAACBDDABA;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-1426212;526128;171410175;28986161;1,04348E+15;-627729;595055;214879146;33259009;;;;;;;;;;;1;1;648;7;10909090909;A;B;A;F;A;A;A;D;A;A;.;A;B;D;B;C;C;C;C;C;C;B;B;B;B;C;D;D;D;D;B;B;B;B;B;B;B;B;B;B;A;A;A;B;B;A;A;A;D;C;C;C;C;A;A;A;A;C;A;A;A;A;B;D;C;A;D;C;B;B;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390991;1;1;1;;;1;1;;;6;6;7;6;6;7;;;;;;;;;;;;ACACCBDDABDAC;BBAACCDAACCAB;CAABBCBDDCACC;CDADACCABADAC;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;41656;341917;252279959;18837357;1,04348E+15;-21384;448623;248769179;25074584;;;;;;;;;;;1;1;455;4;10909090909;B;C;A;A;A;A;A;D;B;B;A;A;B;D;F;A;B;C;B;C;A;B;A;B;B;A;D;C;B;B;D;A;B;A;A;B;A;B;A;A;A;A;A;H;B;A;B;A;B;A;C;D;D;B;A;B;B;C;C;B;B;B;B;B;B;C;C;B;B;B;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390992;1;1;1;;;1;1;;;11;4;6;11;4;6;;;;;;;;;;;;DBCCABAAADBDB;ACBBDADDABBDC;DBBAADBBBACBC;DABBDBBDCBDAC;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;21983;32681;262096164;18005062;1,04348E+15;100173;425015;255563283;23755078;;;;;;;;;;;1;1;519;5;10909090909;B;C;A;C;A;A;A;A;B;A;A;A;B;E;F;C;C;C;C;C;A;B;A;B;B;A;D;C;D;A;D;B;B;B;B;A;A;B;B;B;A;A;A;B;A;A;A;A;D;C;D;A;D;C;D;C;D;D;C;B;D;B;B;B;B;B;B;B;A;A;A
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390993;1;1;1;;;1;1;;;19;5;1;19;5;1;;;;;;;;;;;;ACCDDBDAADADD;CBAACDBBDBBCB;ACBBCDBDDADCA;ACBBCDBBBABAA;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-246592;335034;236399407;1845815;1,04348E+15;-20357;760536;23858638;42508127;;;;;;;;;;;1;1;52;5;10909090909;B;B;A;A;A;A;A;C;B;B;A;A;B;D;D;C;B;C;C;C;C;B;B;B;B;B;C;C;B;B;D;B;B;B;B;A;A;B;B;B;A;A;A;F;B;A;A;A;C;A;D;A;C;B;D;C;C;D;C;C;C;B;B;B;B;B;B;B;B;A;C
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390994;1;1;1;;;1;1;;;13;6;1;13;6;1;;;;;;;;;;;;ABDAACDADBBBD;CBBACDBADAACA;DCABDABBDCAAA;ABCDCADABCBBA;;;;;;;;;;1;1;;;0;632217121;;1,04348E+15;-957963;423792;197207587;23348126;1,04348E+15;-27115;468438;234809176;2618209;;;;;;;;;;;1;0;;1;;A;B;A;B;A;A;A;B;B;B;A;A;A;F;F;B;C;C;C;C;C;B;B;B;B;A;C;B;B;D;B;.;.;.;.;.;.;.;.;.;.;.;.;B;A;A;A;A;A;A;B;A;D;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;C;B;B
2023;1;11;6322171;2;61404231;1;1;1665017;9;49390995;1;0;0;;;0;0;;;5;5;6;5;5;6;;;;;;;;;;;;.............;.............;.............;.............;;;;;;;;;;0;0;;;0;632217121;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322171;2;61404231;1;1;1696276;9;49389772;1;1;1;;;1;1;;;10;3;5;10;3;5;;;;;;;;;;;;CADAABCBDCBBC;ACBBDCCBADBAA;ABCBADCCCCBAA;CACCCCBDDCABC;;;;;;;;;;1;1;;;0;632217121;;1,07143E+15;340513;330919;268744996;18231441;1,07143E+15;481119;359882;276855242;20114643;;;;;;;;;;;1;1;493;4;10714285714;A;B;A;C;A;A;A;D;B;B;A;A;B;D;D;B;B;C;C;C;C;B;B;B;B;B;D;A;B;B;D;A;B;B;B;A;A;B;B;B;A;A;A;B;B;A;A;A;B;A;B;D;C;A;C;A;D;D;D;B;.;A;B;B;A;B;B;A;A;A;C
2023;1;11;6322171;2;61404231;1;1;1696276;9;49389773;1;1;1;;;1;1;;;2;2;3;2;2;3;;;;;;;;;;;;BCDCDACACBDAC;DACBACCBDCDAC;CABACDADADDCC;CACBDDBCCAAAB;;;;;;;;;;1;1;;;0;632217121;;1,07143E+15;991756;355793;304624163;19601833;1,07143E+15;1484703;30286;332947888;1692755;;;;;;;;;;;1;1;538;5;10714285714;B;B;A;F;A;A;A;D;B;B;.;.;B;D;F;C;B;C;C;C;B;A;B;B;B;A;D;C;C;B;D;B;B;B;A;B;A;B;B;B;A;A;A;B;A;A;A;A;D;A;C;D;D;C;D;C;D;D;C;B;C;B;C;B;B;B;A;B;B;B;C
